Year,LocationAbbr,LocationDesc,DataSource,PriorityArea1,PriorityArea2,PriorityArea3,PriorityArea4,Category,Topic,Indicator,Data_Value_Type,Data_Value_Unit,Data_Value,Data_Value_Alt,Data_Value_Footnote_Symbol,Data_Value_Footnote,Confidence_limit_Low,Confidence_limit_High,Break_Out_Category,Break_Out,CategoryId,TopicId,IndicatorID,Data_Value_TypeID,BreakOutCategoryId,BreakOutId,LocationID,GeoLocation
2013,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of major cardiovascular disease hospitalizations among all hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),22.2,22.2,,,21.9,22.4,Age,65+,C1,T1,HC101,Crude,BOC03,AGE06,59,
2013,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of major cardiovascular disease hospitalizations among all hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),17.9,17.9,,,17.7,18.1,Age,35+,C1,T1,HC101,Crude,BOC03,AGE07,59,
2013,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of major cardiovascular disease hospitalizations among all hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),23.1,23.1,,,22.8,23.3,Age,75+,C1,T1,HC101,Crude,BOC03,AGE08,59,
2004,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),3.9,3.9,,,3.8,4.0,Overall,Overall,C1,T1,HC103,Crude,BOC01,OVR01,59,
2004,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),3.6,3.6,,,3.5,3.7,Gender,Male,C1,T1,HC103,Crude,BOC02,GEN01,59,
2004,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),4.3,4.3,,,4.2,4.4,Gender,Female,C1,T1,HC103,Crude,BOC02,GEN02,59,
2004,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),1.9,1.9,,,1.5,2.4,Age,18-24,C1,T1,HC103,Crude,BOC03,AGE01,59,
2004,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),2.0,2.0,,,1.8,2.1,Age,25-44,C1,T1,HC103,Crude,BOC03,AGE04,59,
2004,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),2.2,2.2,,,2.1,2.3,Age,45-64,C1,T1,HC103,Crude,BOC03,AGE05,59,
2004,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),4.9,4.9,,,4.8,5.1,Age,65+,C1,T1,HC103,Crude,BOC03,AGE06,59,
2004,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),3.9,3.9,,,3.8,4.1,Age,35+,C1,T1,HC103,Crude,BOC03,AGE07,59,
2004,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),6.0,6.0,,,5.8,6.1,Age,75+,C1,T1,HC103,Crude,BOC03,AGE08,59,
2005,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),3.7,3.7,,,3.6,3.8,Overall,Overall,C1,T1,HC103,Crude,BOC01,OVR01,59,
2005,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),3.4,3.4,,,3.2,3.5,Gender,Male,C1,T1,HC103,Crude,BOC02,GEN01,59,
2005,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),4.1,4.1,,,4.0,4.2,Gender,Female,C1,T1,HC103,Crude,BOC02,GEN02,59,
2005,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),1.8,1.8,,,1.5,2.3,Age,18-24,C1,T1,HC103,Crude,BOC03,AGE01,59,
2005,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),1.7,1.7,,,1.6,1.9,Age,25-44,C1,T1,HC103,Crude,BOC03,AGE04,59,
2005,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),2.0,2.0,,,1.9,2.1,Age,45-64,C1,T1,HC103,Crude,BOC03,AGE05,59,
2005,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),4.7,4.7,,,4.5,4.8,Age,65+,C1,T1,HC103,Crude,BOC03,AGE06,59,
2005,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),3.7,3.7,,,3.6,3.9,Age,35+,C1,T1,HC103,Crude,BOC03,AGE07,59,
2005,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),5.7,5.7,,,5.5,5.9,Age,75+,C1,T1,HC103,Crude,BOC03,AGE08,59,
2006,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),3.4,3.4,,,3.3,3.6,Overall,Overall,C1,T1,HC103,Crude,BOC01,OVR01,59,
2006,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),3.1,3.1,,,3.0,3.2,Gender,Male,C1,T1,HC103,Crude,BOC02,GEN01,59,
2006,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),3.9,3.9,,,3.7,4.0,Gender,Female,C1,T1,HC103,Crude,BOC02,GEN02,59,
2006,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),1.9,1.9,,,1.5,2.3,Age,18-24,C1,T1,HC103,Crude,BOC03,AGE01,59,
2006,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),1.7,1.7,,,1.6,1.9,Age,25-44,C1,T1,HC103,Crude,BOC03,AGE04,59,
2006,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),2.0,2.0,,,1.9,2.1,Age,45-64,C1,T1,HC103,Crude,BOC03,AGE05,59,
2006,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),4.3,4.3,,,4.2,4.5,Age,65+,C1,T1,HC103,Crude,BOC03,AGE06,59,
2006,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),3.5,3.5,,,3.4,3.6,Age,35+,C1,T1,HC103,Crude,BOC03,AGE07,59,
2006,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),5.3,5.3,,,5.1,5.5,Age,75+,C1,T1,HC103,Crude,BOC03,AGE08,59,
2007,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),3.4,3.4,,,3.3,3.5,Overall,Overall,C1,T1,HC103,Crude,BOC01,OVR01,59,
2007,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),3.0,3.0,,,2.9,3.2,Gender,Male,C1,T1,HC103,Crude,BOC02,GEN01,59,
2007,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),3.7,3.7,,,3.6,3.8,Gender,Female,C1,T1,HC103,Crude,BOC02,GEN02,59,
2007,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),1.8,1.8,,,1.4,2.2,Age,18-24,C1,T1,HC103,Crude,BOC03,AGE01,59,
2007,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),1.6,1.6,,,1.5,1.8,Age,25-44,C1,T1,HC103,Crude,BOC03,AGE04,59,
2007,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),2.0,2.0,,,1.9,2.1,Age,45-64,C1,T1,HC103,Crude,BOC03,AGE05,59,
2007,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),4.2,4.2,,,4.1,4.4,Age,65+,C1,T1,HC103,Crude,BOC03,AGE06,59,
2007,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),3.4,3.4,,,3.3,3.5,Age,35+,C1,T1,HC103,Crude,BOC03,AGE07,59,
2007,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),5.1,5.1,,,5.0,5.3,Age,75+,C1,T1,HC103,Crude,BOC03,AGE08,59,
2008,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),3.5,3.5,,,3.3,3.6,Overall,Overall,C1,T1,HC103,Crude,BOC01,OVR01,59,
2008,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),3.2,3.2,,,3.0,3.3,Gender,Male,C1,T1,HC103,Crude,BOC02,GEN01,59,
2008,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),3.8,3.8,,,3.7,3.9,Gender,Female,C1,T1,HC103,Crude,BOC02,GEN02,59,
2008,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),1.4,1.4,,,1.1,1.8,Age,18-24,C1,T1,HC103,Crude,BOC03,AGE01,59,
2008,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),1.7,1.7,,,1.5,1.8,Age,25-44,C1,T1,HC103,Crude,BOC03,AGE04,59,
2008,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),2.0,2.0,,,1.9,2.1,Age,45-64,C1,T1,HC103,Crude,BOC03,AGE05,59,
2008,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),4.3,4.3,,,4.2,4.5,Age,65+,C1,T1,HC103,Crude,BOC03,AGE06,59,
2008,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),3.5,3.5,,,3.4,3.6,Age,35+,C1,T1,HC103,Crude,BOC03,AGE07,59,
2008,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),5.3,5.3,,,5.1,5.4,Age,75+,C1,T1,HC103,Crude,BOC03,AGE08,59,
2009,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),3.3,3.3,,,3.2,3.4,Overall,Overall,C1,T1,HC103,Crude,BOC01,OVR01,59,
2009,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),3.1,3.1,,,3.0,3.2,Gender,Male,C1,T1,HC103,Crude,BOC02,GEN01,59,
2009,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),3.6,3.6,,,3.5,3.7,Gender,Female,C1,T1,HC103,Crude,BOC02,GEN02,59,
2009,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),2.1,2.1,,,1.7,2.5,Age,18-24,C1,T1,HC103,Crude,BOC03,AGE01,59,
2009,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),1.7,1.7,,,1.6,1.9,Age,25-44,C1,T1,HC103,Crude,BOC03,AGE04,59,
2009,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),2.0,2.0,,,1.9,2.1,Age,45-64,C1,T1,HC103,Crude,BOC03,AGE05,59,
2009,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),4.1,4.1,,,4.0,4.3,Age,65+,C1,T1,HC103,Crude,BOC03,AGE06,59,
2009,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),3.4,3.4,,,3.3,3.5,Age,35+,C1,T1,HC103,Crude,BOC03,AGE07,59,
2009,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),5.0,5.0,,,4.8,5.1,Age,75+,C1,T1,HC103,Crude,BOC03,AGE08,59,
2010,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),3.4,3.4,,,3.3,3.5,Overall,Overall,C1,T1,HC103,Crude,BOC01,OVR01,59,
2010,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),3.2,3.2,,,3.1,3.3,Gender,Male,C1,T1,HC103,Crude,BOC02,GEN01,59,
2010,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),3.7,3.7,,,3.6,3.8,Gender,Female,C1,T1,HC103,Crude,BOC02,GEN02,59,
2010,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),1.8,1.8,,,1.4,2.2,Age,18-24,C1,T1,HC103,Crude,BOC03,AGE01,59,
2010,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),1.8,1.8,,,1.6,2.0,Age,25-44,C1,T1,HC103,Crude,BOC03,AGE04,59,
2010,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),2.2,2.2,,,2.0,2.3,Age,45-64,C1,T1,HC103,Crude,BOC03,AGE05,59,
2010,US,United States,HCUP,None,None,None,None,Cardiovascular Diseases,Major Cardiovascular Disease,"Prevalence of in-hospital mortality among major cardiovascular disease hospitalizations, US adults (18+); HCUP-NIS",Crude,Percent (%),4.2,4.2,,,4.1,4.4,Age,65+,C1,T1,HC103,Crude,BOC03,AGE06,59,
